Plate,Row,ColPair,Column,Sample,WellGroup,WellGroupType,Time
8,F,4,7,90,F_4,Test sample,1800
8,F,4,8,90,F_4,Test sample,0
8,F,4,8,90,F_4,Test sample,20
8,F,4,8,90,F_4,Test sample,60
8,F,4,8,90,F_4,Test sample,120
8,F,4,8,90,F_4,Test sample,180
8,F,4,8,90,F_4,Test sample,240
8,F,4,8,90,F_4,Test sample,360
8,F,4,8,90,F_4,Test sample,1440
8,F,4,8,90,F_4,Test sample,1800
8,F,5,9,211,F_5,Test sample,0
8,F,5,9,211,F_5,Test sample,20
8,F,5,9,211,F_5,Test sample,60
8,F,5,9,211,F_5,Test sample,120
8,F,5,9,211,F_5,Test sample,180
8,F,5,9,211,F_5,Test sample,240
8,F,5,9,211,F_5,Test sample,360
8,F,5,9,211,F_5,Test sample,1440
8,F,5,9,211,F_5,Test sample,1800
8,F,5,10,211,F_5,Test sample,0
8,F,5,10,211,F_5,Test sample,20
8,F,5,10,211,F_5,Test sample,60
8,F,5,10,211,F_5,Test sample,120
8,F,5,10,211,F_5,Test sample,180
8,F,5,10,211,F_5,Test sample,240
8,F,5,10,211,F_5,Test sample,360
8,F,5,10,211,F_5,Test sample,1440
8,F,5,10,211,F_5,Test sample,1800
8,F,6,11,C-,F_6,Control-,0
8,F,6,11,C-,F_6,Control-,20
8,F,6,11,C-,F_6,Control-,60
8,F,6,11,C-,F_6,Control-,120
8,F,6,11,C-,F_6,Control-,180
8,F,6,11,C-,F_6,Control-,240
8,F,6,11,C-,F_6,Control-,360
8,F,6,11,C-,F_6,Control-,1440
8,F,6,11,C-,F_6,Control-,1800
8,F,6,12,C-,F_6,Control-,0
8,F,6,12,C-,F_6,Control-,20
8,F,6,12,C-,F_6,Control-,60
8,F,6,12,C-,F_6,Control-,120
8,F,6,12,C-,F_6,Control-,180
8,F,6,12,C-,F_6,Control-,240
8,F,6,12,C-,F_6,Control-,360
8,F,6,12,C-,F_6,Control-,1440
8,F,6,12,C-,F_6,Control-,1800
8,G,1,1,71,G_1,Test sample,0
8,G,1,1,71,G_1,Test sample,20
8,G,1,1,71,G_1,Test sample,60
8,G,1,1,71,G_1,Test sample,120
8,G,1,1,71,G_1,Test sample,180
8,G,1,1,71,G_1,Test sample,240
8,G,1,1,71,G_1,Test sample,360
8,G,1,1,71,G_1,Test sample,1440
8,G,1,1,71,G_1,Test sample,1800
8,G,1,2,71,G_1,Test sample,0
8,G,1,2,71,G_1,Test sample,20
8,G,1,2,71,G_1,Test sample,60
8,G,1,2,71,G_1,Test sample,120
8,G,1,2,71,G_1,Test sample,180
8,G,1,2,71,G_1,Test sample,240
8,G,1,2,71,G_1,Test sample,360
8,G,1,2,71,G_1,Test sample,1440
8,G,1,2,71,G_1,Test sample,1800
8,G,2,3,95,G_2,Test sample,0
8,G,2,3,95,G_2,Test sample,20
8,G,2,3,95,G_2,Test sample,60
8,G,2,3,95,G_2,Test sample,120
8,G,2,3,95,G_2,Test sample,180
8,G,2,3,95,G_2,Test sample,240
8,G,2,3,95,G_2,Test sample,360
8,G,2,3,95,G_2,Test sample,1440
8,G,2,3,95,G_2,Test sample,1800
8,G,2,4,95,G_2,Test sample,0
8,G,2,4,95,G_2,Test sample,20
8,G,2,4,95,G_2,Test sample,60
8,G,2,4,95,G_2,Test sample,120
8,G,2,4,95,G_2,Test sample,180
8,G,2,4,95,G_2,Test sample,240
8,G,2,4,95,G_2,Test sample,360
8,G,2,4,95,G_2,Test sample,1440
8,G,2,4,95,G_2,Test sample,1800
8,G,3,5,165,G_3,Test sample,0
8,G,3,5,165,G_3,Test sample,20
8,G,3,5,165,G_3,Test sample,60
8,G,3,5,165,G_3,Test sample,120
8,G,3,5,165,G_3,Test sample,180
8,G,3,5,165,G_3,Test sample,240
8,G,3,5,165,G_3,Test sample,360
8,G,3,5,165,G_3,Test sample,1440
8,G,3,5,165,G_3,Test sample,1800
8,G,3,6,165,G_3,Test sample,0
8,G,3,6,165,G_3,Test sample,20
8,G,3,6,165,G_3,Test sample,60
8,G,3,6,165,G_3,Test sample,120
8,G,3,6,165,G_3,Test sample,180
8,G,3,6,165,G_3,Test sample,240
8,G,3,6,165,G_3,Test sample,360
8,G,3,6,165,G_3,Test sample,1440
8,G,3,6,165,G_3,Test sample,1800
8,G,4,7,11,G_4,Test sample,0
8,G,4,7,11,G_4,Test sample,20
8,G,4,7,11,G_4,Test sample,60
8,G,4,7,11,G_4,Test sample,120
8,G,4,7,11,G_4,Test sample,180
8,G,4,7,11,G_4,Test sample,240
8,G,4,7,11,G_4,Test sample,360
8,G,4,7,11,G_4,Test sample,1440
8,G,4,7,11,G_4,Test sample,1800
8,G,4,8,11,G_4,Test sample,0
8,G,4,8,11,G_4,Test sample,20
8,G,4,8,11,G_4,Test sample,60
8,G,4,8,11,G_4,Test sample,120
8,G,4,8,11,G_4,Test sample,180
8,G,4,8,11,G_4,Test sample,240
8,G,4,8,11,G_4,Test sample,360
8,G,4,8,11,G_4,Test sample,1440
8,G,4,8,11,G_4,Test sample,1800
8,G,5,9,219,G_5,Test sample,0
8,G,5,9,219,G_5,Test sample,20
8,G,5,9,219,G_5,Test sample,60
8,G,5,9,219,G_5,Test sample,120
8,G,5,9,219,G_5,Test sample,180
8,G,5,9,219,G_5,Test sample,240
8,G,5,9,219,G_5,Test sample,360
8,G,5,9,219,G_5,Test sample,1440
8,G,5,9,219,G_5,Test sample,1800
8,G,5,10,219,G_5,Test sample,0
8,G,5,10,219,G_5,Test sample,20
8,G,5,10,219,G_5,Test sample,60
8,G,5,10,219,G_5,Test sample,120
8,G,5,10,219,G_5,Test sample,180
8,G,5,10,219,G_5,Test sample,240
8,G,5,10,219,G_5,Test sample,360
8,G,5,10,219,G_5,Test sample,1440
8,G,5,10,219,G_5,Test sample,1800
8,G,6,11,172,G_6,Test sample,0
8,G,6,11,172,G_6,Test sample,20
8,G,6,11,172,G_6,Test sample,60
8,G,6,11,172,G_6,Test sample,120
8,G,6,11,172,G_6,Test sample,180
8,G,6,11,172,G_6,Test sample,240
8,G,6,11,172,G_6,Test sample,360
8,G,6,11,172,G_6,Test sample,1440
8,G,6,11,172,G_6,Test sample,1800
8,G,6,12,172,G_6,Test sample,0
8,G,6,12,172,G_6,Test sample,20
8,G,6,12,172,G_6,Test sample,60
8,G,6,12,172,G_6,Test sample,120
8,G,6,12,172,G_6,Test sample,180
8,G,6,12,172,G_6,Test sample,240
8,G,6,12,172,G_6,Test sample,360
8,G,6,12,172,G_6,Test sample,1440
8,G,6,12,172,G_6,Test sample,1800
8,H,1,1,137,H_1,Test sample,0
8,H,1,1,137,H_1,Test sample,20
8,H,1,1,137,H_1,Test sample,60
8,H,1,1,137,H_1,Test sample,120
8,H,1,1,137,H_1,Test sample,180
8,H,1,1,137,H_1,Test sample,240
8,H,1,1,137,H_1,Test sample,360
8,H,1,1,137,H_1,Test sample,1440
8,H,1,1,137,H_1,Test sample,1800
8,H,1,2,137,H_1,Test sample,0
8,H,1,2,137,H_1,Test sample,20
8,H,1,2,137,H_1,Test sample,60
8,H,1,2,137,H_1,Test sample,120
8,H,1,2,137,H_1,Test sample,180
8,H,1,2,137,H_1,Test sample,240
8,H,1,2,137,H_1,Test sample,360
8,H,1,2,137,H_1,Test sample,1440
8,H,1,2,137,H_1,Test sample,1800
8,H,2,3,112,H_2,Test sample,0
8,H,2,3,112,H_2,Test sample,20
8,H,2,3,112,H_2,Test sample,60
8,H,2,3,112,H_2,Test sample,120
8,H,2,3,112,H_2,Test sample,180
8,H,2,3,112,H_2,Test sample,240
8,H,2,3,112,H_2,Test sample,360
8,H,2,3,112,H_2,Test sample,1440
8,H,2,3,112,H_2,Test sample,1800
8,H,2,4,112,H_2,Test sample,0
8,H,2,4,112,H_2,Test sample,20
8,H,2,4,112,H_2,Test sample,60
8,H,2,4,112,H_2,Test sample,120
8,H,2,4,112,H_2,Test sample,180
8,H,2,4,112,H_2,Test sample,240
8,H,2,4,112,H_2,Test sample,360
8,H,2,4,112,H_2,Test sample,1440
8,H,2,4,112,H_2,Test sample,1800
8,H,3,5,196,H_3,Test sample,0
8,H,3,5,196,H_3,Test sample,20
8,H,3,5,196,H_3,Test sample,60
8,H,3,5,196,H_3,Test sample,120
8,H,3,5,196,H_3,Test sample,180
8,H,3,5,196,H_3,Test sample,240
8,H,3,5,196,H_3,Test sample,360
8,H,3,5,196,H_3,Test sample,1440
8,H,3,5,196,H_3,Test sample,1800
8,H,3,6,196,H_3,Test sample,0
8,H,3,6,196,H_3,Test sample,20
8,H,3,6,196,H_3,Test sample,60
8,H,3,6,196,H_3,Test sample,120
8,H,3,6,196,H_3,Test sample,180
8,H,3,6,196,H_3,Test sample,240
8,H,3,6,196,H_3,Test sample,360
8,H,3,6,196,H_3,Test sample,1440
8,H,3,6,196,H_3,Test sample,1800
8,H,4,7,C+,H_4,Control+,0
8,H,4,7,C+,H_4,Control+,20
8,H,4,7,C+,H_4,Control+,60
8,H,4,7,C+,H_4,Control+,120
8,H,4,7,C+,H_4,Control+,180
8,H,4,7,C+,H_4,Control+,240
8,H,4,7,C+,H_4,Control+,360
8,H,4,7,C+,H_4,Control+,1440
8,H,4,7,C+,H_4,Control+,1800
8,H,4,8,C+,H_4,Control+,0
8,H,4,8,C+,H_4,Control+,20
8,H,4,8,C+,H_4,Control+,60
8,H,4,8,C+,H_4,Control+,120
8,H,4,8,C+,H_4,Control+,180
8,H,4,8,C+,H_4,Control+,240
8,H,4,8,C+,H_4,Control+,360
8,H,4,8,C+,H_4,Control+,1440
8,H,4,8,C+,H_4,Control+,1800
8,H,5,9,153,H_5,Test sample,0
8,H,5,9,153,H_5,Test sample,20
8,H,5,9,153,H_5,Test sample,60
8,H,5,9,153,H_5,Test sample,120
8,H,5,9,153,H_5,Test sample,180
8,H,5,9,153,H_5,Test sample,240
8,H,5,9,153,H_5,Test sample,360
8,H,5,9,153,H_5,Test sample,1440
8,H,5,9,153,H_5,Test sample,1800
8,H,5,10,153,H_5,Test sample,0
8,H,5,10,153,H_5,Test sample,20
8,H,5,10,153,H_5,Test sample,60
8,H,5,10,153,H_5,Test sample,120
8,H,5,10,153,H_5,Test sample,180
8,H,5,10,153,H_5,Test sample,240
8,H,5,10,153,H_5,Test sample,360
8,H,5,10,153,H_5,Test sample,1440
8,H,5,10,153,H_5,Test sample,1800
8,H,6,11,151,H_6,Test sample,0
8,H,6,11,151,H_6,Test sample,20
8,H,6,11,151,H_6,Test sample,60
8,H,6,11,151,H_6,Test sample,120
8,H,6,11,151,H_6,Test sample,180
8,H,6,11,151,H_6,Test sample,240
8,H,6,11,151,H_6,Test sample,360
8,H,6,11,151,H_6,Test sample,1440
8,H,6,11,151,H_6,Test sample,1800
8,H,6,12,151,H_6,Test sample,0
8,H,6,12,151,H_6,Test sample,20
8,H,6,12,151,H_6,Test sample,60
8,H,6,12,151,H_6,Test sample,120
8,H,6,12,151,H_6,Test sample,180
8,H,6,12,151,H_6,Test sample,240
8,H,6,12,151,H_6,Test sample,360
8,H,6,12,151,H_6,Test sample,1440
8,H,6,12,151,H_6,Test sample,1800
9,A,1,1,42,A_1,Test sample,0
9,A,1,1,42,A_1,Test sample,20
9,A,1,1,42,A_1,Test sample,60
9,A,1,1,42,A_1,Test sample,120
9,A,1,1,42,A_1,Test sample,180
9,A,1,1,42,A_1,Test sample,240
9,A,1,1,42,A_1,Test sample,360
9,A,1,1,42,A_1,Test sample,1440
9,A,1,1,42,A_1,Test sample,1800
9,A,1,2,42,A_1,Test sample,0
9,A,1,2,42,A_1,Test sample,20
9,A,1,2,42,A_1,Test sample,60
9,A,1,2,42,A_1,Test sample,120
9,A,1,2,42,A_1,Test sample,180
9,A,1,2,42,A_1,Test sample,240
9,A,1,2,42,A_1,Test sample,360
9,A,1,2,42,A_1,Test sample,1440
9,A,1,2,42,A_1,Test sample,1800
9,A,2,3,3,A_2,Test sample,0
9,A,2,3,3,A_2,Test sample,20
9,A,2,3,3,A_2,Test sample,60
9,A,2,3,3,A_2,Test sample,120
9,A,2,3,3,A_2,Test sample,180
9,A,2,3,3,A_2,Test sample,240
9,A,2,3,3,A_2,Test sample,360
9,A,2,3,3,A_2,Test sample,1440
9,A,2,3,3,A_2,Test sample,1800
9,A,2,4,3,A_2,Test sample,0
9,A,2,4,3,A_2,Test sample,20
9,A,2,4,3,A_2,Test sample,60
9,A,2,4,3,A_2,Test sample,120
9,A,2,4,3,A_2,Test sample,180
9,A,2,4,3,A_2,Test sample,240
9,A,2,4,3,A_2,Test sample,360
9,A,2,4,3,A_2,Test sample,1440
9,A,2,4,3,A_2,Test sample,1800
9,A,3,5,165,A_3,Test sample,0
9,A,3,5,165,A_3,Test sample,20
9,A,3,5,165,A_3,Test sample,60
9,A,3,5,165,A_3,Test sample,120
9,A,3,5,165,A_3,Test sample,180
9,A,3,5,165,A_3,Test sample,240
9,A,3,5,165,A_3,Test sample,360
9,A,3,5,165,A_3,Test sample,1440
9,A,3,5,165,A_3,Test sample,1800
9,A,3,6,165,A_3,Test sample,0
9,A,3,6,165,A_3,Test sample,20
9,A,3,6,165,A_3,Test sample,60
9,A,3,6,165,A_3,Test sample,120
9,A,3,6,165,A_3,Test sample,180
9,A,3,6,165,A_3,Test sample,240
9,A,3,6,165,A_3,Test sample,360
9,A,3,6,165,A_3,Test sample,1440
9,A,3,6,165,A_3,Test sample,1800
9,A,4,7,110,A_4,Test sample,0
9,A,4,7,110,A_4,Test sample,20
9,A,4,7,110,A_4,Test sample,60
9,A,4,7,110,A_4,Test sample,120
9,A,4,7,110,A_4,Test sample,180
9,A,4,7,110,A_4,Test sample,240
9,A,4,7,110,A_4,Test sample,360
9,A,4,7,110,A_4,Test sample,1440
9,A,4,7,110,A_4,Test sample,1800
9,A,4,8,110,A_4,Test sample,0
9,A,4,8,110,A_4,Test sample,20
9,A,4,8,110,A_4,Test sample,60
9,A,4,8,110,A_4,Test sample,120
9,A,4,8,110,A_4,Test sample,180
9,A,4,8,110,A_4,Test sample,240
9,A,4,8,110,A_4,Test sample,360
9,A,4,8,110,A_4,Test sample,1440
9,A,4,8,110,A_4,Test sample,1800
9,A,5,9,215,A_5,Test sample,0
9,A,5,9,215,A_5,Test sample,20
9,A,5,9,215,A_5,Test sample,60
9,A,5,9,215,A_5,Test sample,120
9,A,5,9,215,A_5,Test sample,180
9,A,5,9,215,A_5,Test sample,240
9,A,5,9,215,A_5,Test sample,360
9,A,5,9,215,A_5,Test sample,1440
9,A,5,9,215,A_5,Test sample,1800
9,A,5,10,215,A_5,Test sample,0
9,A,5,10,215,A_5,Test sample,20
9,A,5,10,215,A_5,Test sample,60
9,A,5,10,215,A_5,Test sample,120
9,A,5,10,215,A_5,Test sample,180
9,A,5,10,215,A_5,Test sample,240
9,A,5,10,215,A_5,Test sample,360
9,A,5,10,215,A_5,Test sample,1440
9,A,5,10,215,A_5,Test sample,1800
9,A,6,11,172,A_6,Test sample,0
9,A,6,11,172,A_6,Test sample,20
9,A,6,11,172,A_6,Test sample,60
9,A,6,11,172,A_6,Test sample,120
9,A,6,11,172,A_6,Test sample,180
9,A,6,11,172,A_6,Test sample,240
9,A,6,11,172,A_6,Test sample,360
9,A,6,11,172,A_6,Test sample,1440
9,A,6,11,172,A_6,Test sample,1800
9,A,6,12,172,A_6,Test sample,0
9,A,6,12,172,A_6,Test sample,20
9,A,6,12,172,A_6,Test sample,60
9,A,6,12,172,A_6,Test sample,120
9,A,6,12,172,A_6,Test sample,180
9,A,6,12,172,A_6,Test sample,240
9,A,6,12,172,A_6,Test sample,360
9,A,6,12,172,A_6,Test sample,1440
9,A,6,12,172,A_6,Test sample,1800
9,B,1,1,126,B_1,Test sample,0
9,B,1,1,126,B_1,Test sample,20
9,B,1,1,126,B_1,Test sample,60
9,B,1,1,126,B_1,Test sample,120
9,B,1,1,126,B_1,Test sample,180
9,B,1,1,126,B_1,Test sample,240
9,B,1,1,126,B_1,Test sample,360
9,B,1,1,126,B_1,Test sample,1440
9,B,1,1,126,B_1,Test sample,1800
9,B,1,2,126,B_1,Test sample,0
9,B,1,2,126,B_1,Test sample,20
9,B,1,2,126,B_1,Test sample,60
9,B,1,2,126,B_1,Test sample,120
9,B,1,2,126,B_1,Test sample,180
9,B,1,2,126,B_1,Test sample,240
9,B,1,2,126,B_1,Test sample,360
9,B,1,2,126,B_1,Test sample,1440
9,B,1,2,126,B_1,Test sample,1800
9,B,2,3,192,B_2,Test sample,0
9,B,2,3,192,B_2,Test sample,20
9,B,2,3,192,B_2,Test sample,60
9,B,2,3,192,B_2,Test sample,120
9,B,2,3,192,B_2,Test sample,180
9,B,2,3,192,B_2,Test sample,240
9,B,2,3,192,B_2,Test sample,360
9,B,2,3,192,B_2,Test sample,1440
9,B,2,3,192,B_2,Test sample,1800
9,B,2,4,192,B_2,Test sample,0
9,B,2,4,192,B_2,Test sample,20
9,B,2,4,192,B_2,Test sample,60
9,B,2,4,192,B_2,Test sample,120
9,B,2,4,192,B_2,Test sample,180
9,B,2,4,192,B_2,Test sample,240
9,B,2,4,192,B_2,Test sample,360
9,B,2,4,192,B_2,Test sample,1440
9,B,2,4,192,B_2,Test sample,1800
9,B,3,5,31,B_3,Test sample,0
9,B,3,5,31,B_3,Test sample,20
9,B,3,5,31,B_3,Test sample,60
9,B,3,5,31,B_3,Test sample,120
9,B,3,5,31,B_3,Test sample,180
9,B,3,5,31,B_3,Test sample,240
9,B,3,5,31,B_3,Test sample,360
9,B,3,5,31,B_3,Test sample,1440
9,B,3,5,31,B_3,Test sample,1800
9,B,3,6,31,B_3,Test sample,0
9,B,3,6,31,B_3,Test sample,20
9,B,3,6,31,B_3,Test sample,60
9,B,3,6,31,B_3,Test sample,120
9,B,3,6,31,B_3,Test sample,180
9,B,3,6,31,B_3,Test sample,240
9,B,3,6,31,B_3,Test sample,360
9,B,3,6,31,B_3,Test sample,1440
9,B,3,6,31,B_3,Test sample,1800
9,B,4,7,4,B_4,Test sample,0
9,B,4,7,4,B_4,Test sample,20
9,B,4,7,4,B_4,Test sample,60
9,B,4,7,4,B_4,Test sample,120
9,B,4,7,4,B_4,Test sample,180
9,B,4,7,4,B_4,Test sample,240
9,B,4,7,4,B_4,Test sample,360
9,B,4,7,4,B_4,Test sample,1440
9,B,4,7,4,B_4,Test sample,1800
9,B,4,8,4,B_4,Test sample,0
9,B,4,8,4,B_4,Test sample,20
9,B,4,8,4,B_4,Test sample,60
9,B,4,8,4,B_4,Test sample,120
9,B,4,8,4,B_4,Test sample,180
9,B,4,8,4,B_4,Test sample,240
9,B,4,8,4,B_4,Test sample,360
9,B,4,8,4,B_4,Test sample,1440
9,B,4,8,4,B_4,Test sample,1800
9,B,5,9,98,B_5,Test sample,0
9,B,5,9,98,B_5,Test sample,20
9,B,5,9,98,B_5,Test sample,60
9,B,5,9,98,B_5,Test sample,120
9,B,5,9,98,B_5,Test sample,180
9,B,5,9,98,B_5,Test sample,240
9,B,5,9,98,B_5,Test sample,360
9,B,5,9,98,B_5,Test sample,1440
9,B,5,9,98,B_5,Test sample,1800
9,B,5,10,98,B_5,Test sample,0
9,B,5,10,98,B_5,Test sample,20
9,B,5,10,98,B_5,Test sample,60
9,B,5,10,98,B_5,Test sample,120
9,B,5,10,98,B_5,Test sample,180
9,B,5,10,98,B_5,Test sample,240
9,B,5,10,98,B_5,Test sample,360
9,B,5,10,98,B_5,Test sample,1440
9,B,5,10,98,B_5,Test sample,1800
9,B,6,11,29,B_6,Test sample,0
9,B,6,11,29,B_6,Test sample,20
9,B,6,11,29,B_6,Test sample,60
9,B,6,11,29,B_6,Test sample,120
9,B,6,11,29,B_6,Test sample,180
9,B,6,11,29,B_6,Test sample,240
9,B,6,11,29,B_6,Test sample,360
9,B,6,11,29,B_6,Test sample,1440
9,B,6,11,29,B_6,Test sample,1800
9,B,6,12,29,B_6,Test sample,0
9,B,6,12,29,B_6,Test sample,20
9,B,6,12,29,B_6,Test sample,60
9,B,6,12,29,B_6,Test sample,120
9,B,6,12,29,B_6,Test sample,180
9,B,6,12,29,B_6,Test sample,240
9,B,6,12,29,B_6,Test sample,360
9,B,6,12,29,B_6,Test sample,1440
9,B,6,12,29,B_6,Test sample,1800
9,C,1,1,93,C_1,Test sample,0
9,C,1,1,93,C_1,Test sample,20
9,C,1,1,93,C_1,Test sample,60
9,C,1,1,93,C_1,Test sample,120
9,C,1,1,93,C_1,Test sample,180
9,C,1,1,93,C_1,Test sample,240
9,C,1,1,93,C_1,Test sample,360
9,C,1,1,93,C_1,Test sample,1440
9,C,1,1,93,C_1,Test sample,1800
9,C,1,2,93,C_1,Test sample,0
9,C,1,2,93,C_1,Test sample,20
9,C,1,2,93,C_1,Test sample,60
9,C,1,2,93,C_1,Test sample,120
9,C,1,2,93,C_1,Test sample,180
9,C,1,2,93,C_1,Test sample,240
9,C,1,2,93,C_1,Test sample,360
9,C,1,2,93,C_1,Test sample,1440
9,C,1,2,93,C_1,Test sample,1800
9,C,2,3,7,C_2,Test sample,0
9,C,2,3,7,C_2,Test sample,20
9,C,2,3,7,C_2,Test sample,60
9,C,2,3,7,C_2,Test sample,120
9,C,2,3,7,C_2,Test sample,180
9,C,2,3,7,C_2,Test sample,240
9,C,2,3,7,C_2,Test sample,360
9,C,2,3,7,C_2,Test sample,1440
9,C,2,3,7,C_2,Test sample,1800
9,C,2,4,7,C_2,Test sample,0
9,C,2,4,7,C_2,Test sample,20
9,C,2,4,7,C_2,Test sample,60
9,C,2,4,7,C_2,Test sample,120
9,C,2,4,7,C_2,Test sample,180
9,C,2,4,7,C_2,Test sample,240
9,C,2,4,7,C_2,Test sample,360
9,C,2,4,7,C_2,Test sample,1440
9,C,2,4,7,C_2,Test sample,1800
9,C,3,5,187,C_3,Test sample,0
9,C,3,5,187,C_3,Test sample,20
9,C,3,5,187,C_3,Test sample,60
9,C,3,5,187,C_3,Test sample,120
9,C,3,5,187,C_3,Test sample,180
9,C,3,5,187,C_3,Test sample,240
9,C,3,5,187,C_3,Test sample,360
9,C,3,5,187,C_3,Test sample,1440
9,C,3,5,187,C_3,Test sample,1800
9,C,3,6,187,C_3,Test sample,0
9,C,3,6,187,C_3,Test sample,20
9,C,3,6,187,C_3,Test sample,60
9,C,3,6,187,C_3,Test sample,120
9,C,3,6,187,C_3,Test sample,180
9,C,3,6,187,C_3,Test sample,240
9,C,3,6,187,C_3,Test sample,360
9,C,3,6,187,C_3,Test sample,1440
9,C,3,6,187,C_3,Test sample,1800
9,C,4,7,111,C_4,Test sample,0
9,C,4,7,111,C_4,Test sample,20
9,C,4,7,111,C_4,Test sample,60
9,C,4,7,111,C_4,Test sample,120
9,C,4,7,111,C_4,Test sample,180
9,C,4,7,111,C_4,Test sample,240
9,C,4,7,111,C_4,Test sample,360
9,C,4,7,111,C_4,Test sample,1440
9,C,4,7,111,C_4,Test sample,1800
9,C,4,8,111,C_4,Test sample,0
9,C,4,8,111,C_4,Test sample,20
9,C,4,8,111,C_4,Test sample,60
9,C,4,8,111,C_4,Test sample,120
9,C,4,8,111,C_4,Test sample,180
9,C,4,8,111,C_4,Test sample,240
9,C,4,8,111,C_4,Test sample,360
9,C,4,8,111,C_4,Test sample,1440
9,C,4,8,111,C_4,Test sample,1800
9,C,5,9,99,C_5,Test sample,0
9,C,5,9,99,C_5,Test sample,20
9,C,5,9,99,C_5,Test sample,60
9,C,5,9,99,C_5,Test sample,120
9,C,5,9,99,C_5,Test sample,180
9,C,5,9,99,C_5,Test sample,240
9,C,5,9,99,C_5,Test sample,360
9,C,5,9,99,C_5,Test sample,1440
9,C,5,9,99,C_5,Test sample,1800
9,C,5,10,99,C_5,Test sample,0
9,C,5,10,99,C_5,Test sample,20
9,C,5,10,99,C_5,Test sample,60
9,C,5,10,99,C_5,Test sample,120
9,C,5,10,99,C_5,Test sample,180
9,C,5,10,99,C_5,Test sample,240
9,C,5,10,99,C_5,Test sample,360
9,C,5,10,99,C_5,Test sample,1440
9,C,5,10,99,C_5,Test sample,1800
9,C,6,11,67,C_6,Test sample,0
9,C,6,11,67,C_6,Test sample,20
9,C,6,11,67,C_6,Test sample,60
9,C,6,11,67,C_6,Test sample,120
9,C,6,11,67,C_6,Test sample,180
9,C,6,11,67,C_6,Test sample,240
9,C,6,11,67,C_6,Test sample,360
9,C,6,11,67,C_6,Test sample,1440
9,C,6,11,67,C_6,Test sample,1800
9,C,6,12,67,C_6,Test sample,0
9,C,6,12,67,C_6,Test sample,20
9,C,6,12,67,C_6,Test sample,60
9,C,6,12,67,C_6,Test sample,120
9,C,6,12,67,C_6,Test sample,180
9,C,6,12,67,C_6,Test sample,240
9,C,6,12,67,C_6,Test sample,360
9,C,6,12,67,C_6,Test sample,1440
9,C,6,12,67,C_6,Test sample,1800
9,D,1,1,C-,D_1,Control-,0
9,D,1,1,C-,D_1,Control-,20
9,D,1,1,C-,D_1,Control-,60
9,D,1,1,C-,D_1,Control-,120
9,D,1,1,C-,D_1,Control-,180
9,D,1,1,C-,D_1,Control-,240
9,D,1,1,C-,D_1,Control-,360
9,D,1,1,C-,D_1,Control-,1440
9,D,1,1,C-,D_1,Control-,1800
9,D,1,2,C-,D_1,Control-,0
9,D,1,2,C-,D_1,Control-,20
9,D,1,2,C-,D_1,Control-,60
9,D,1,2,C-,D_1,Control-,120
9,D,1,2,C-,D_1,Control-,180
9,D,1,2,C-,D_1,Control-,240
9,D,1,2,C-,D_1,Control-,360
9,D,1,2,C-,D_1,Control-,1440
9,D,1,2,C-,D_1,Control-,1800
9,D,2,3,166,D_2,Test sample,0
9,D,2,3,166,D_2,Test sample,20
9,D,2,3,166,D_2,Test sample,60
9,D,2,3,166,D_2,Test sample,120
9,D,2,3,166,D_2,Test sample,180
9,D,2,3,166,D_2,Test sample,240
9,D,2,3,166,D_2,Test sample,360
9,D,2,3,166,D_2,Test sample,1440
9,D,2,3,166,D_2,Test sample,1800
9,D,2,4,166,D_2,Test sample,0
9,D,2,4,166,D_2,Test sample,20
9,D,2,4,166,D_2,Test sample,60
9,D,2,4,166,D_2,Test sample,120
9,D,2,4,166,D_2,Test sample,180
9,D,2,4,166,D_2,Test sample,240
9,D,2,4,166,D_2,Test sample,360
9,D,2,4,166,D_2,Test sample,1440
9,D,2,4,166,D_2,Test sample,1800
9,D,3,5,216,D_3,Test sample,0
9,D,3,5,216,D_3,Test sample,20
9,D,3,5,216,D_3,Test sample,60
9,D,3,5,216,D_3,Test sample,120
9,D,3,5,216,D_3,Test sample,180
9,D,3,5,216,D_3,Test sample,240
9,D,3,5,216,D_3,Test sample,360
9,D,3,5,216,D_3,Test sample,1440
9,D,3,5,216,D_3,Test sample,1800
9,D,3,6,216,D_3,Test sample,0
9,D,3,6,216,D_3,Test sample,20
9,D,3,6,216,D_3,Test sample,60
9,D,3,6,216,D_3,Test sample,120
9,D,3,6,216,D_3,Test sample,180
9,D,3,6,216,D_3,Test sample,240
9,D,3,6,216,D_3,Test sample,360
9,D,3,6,216,D_3,Test sample,1440
9,D,3,6,216,D_3,Test sample,1800
9,D,4,7,199,D_4,Test sample,0
9,D,4,7,199,D_4,Test sample,20
9,D,4,7,199,D_4,Test sample,60
9,D,4,7,199,D_4,Test sample,120
9,D,4,7,199,D_4,Test sample,180
9,D,4,7,199,D_4,Test sample,240
9,D,4,7,199,D_4,Test sample,360
9,D,4,7,199,D_4,Test sample,1440
9,D,4,7,199,D_4,Test sample,1800
9,D,4,8,199,D_4,Test sample,0
9,D,4,8,199,D_4,Test sample,20
9,D,4,8,199,D_4,Test sample,60
9,D,4,8,199,D_4,Test sample,120
9,D,4,8,199,D_4,Test sample,180
9,D,4,8,199,D_4,Test sample,240
9,D,4,8,199,D_4,Test sample,360
9,D,4,8,199,D_4,Test sample,1440
9,D,4,8,199,D_4,Test sample,1800
