Plate,Row,ColPair,Col,Sample,ID,WellGroup,WellGroupType,Mass_sample,Time,OD_sample,Mass_blk,OD_blk,Slope,Mean_slope,C_sample,C_blk,C_spl_nor,C_blk_nor,mean_blk,C,Hydro_extent,Amylose_content,D1,D5,D9,h,k,Xinf,mean_Peak,mean_Trough,mean_Final,mean_PastingTemp
1,G,2,3,224,cav4081394,G_2,Test sample,9.7,60,0.341,10.7,0.084,0.184,0.1859,1.834319526627219,0.4518558364712211,1.8910510583785765,0.4222951742721693,0.49478486847755737,1.3962661899010191,12.566395709109173,25.50022986199541,2.656,11.3925,28.083,0.19778231682122713,0.008638944891850589,75.20339893089452,265.46000000000004,133.04,260.795,51.974999999999994
1,G,2,3,224,cav4081394,G_2,Test sample,9.7,120,0.527,10.7,0.087,0.184,0.1859,2.834857450242066,0.46799354491662176,2.9225334538578,0.4373771447818895,0.49478486847755737,2.4277485853802423,21.84973726842218,25.50022986199541,2.656,11.3925,28.083,0.19778231682122713,0.008638944891850589,75.20339893089452,265.46000000000004,133.04,260.795,51.974999999999994
1,G,2,3,224,cav4081394,G_2,Test sample,9.7,180,0.665,10.7,0.087,0.184,0.1859,3.5771920387305003,0.46799354491662176,3.6878268440520623,0.4373771447818895,0.49478486847755737,3.1930419755745048,28.737377780170544,25.50022986199541,2.656,11.3925,28.083,0.19778231682122713,0.008638944891850589,75.20339893089452,265.46000000000004,133.04,260.795,51.974999999999994
1,G,2,3,224,cav4081394,G_2,Test sample,9.7,240,0.754,10.7,0.085,0.184,0.1859,4.055944055944056,0.457235072619688,4.181385624684594,0.4273224977754093,0.49478486847755737,3.686600756207037,33.17940680586333,25.50022986199541,2.656,11.3925,28.083,0.19778231682122713,0.008638944891850589,75.20339893089452,265.46000000000004,133.04,260.795,51.974999999999994
1,G,2,3,224,cav4081394,G_2,Test sample,9.7,360,0.976,10.7,0.085,0.184,0.1859,5.250134480903712,0.457235072619688,5.412509774127538,0.4273224977754093,0.49478486847755737,4.9177249056499805,44.25952415084983,25.50022986199541,2.656,11.3925,28.083,0.19778231682122713,0.008638944891850589,75.20339893089452,265.46000000000004,133.04,260.795,51.974999999999994
1,G,2,3,224,cav4081394,G_2,Test sample,9.7,1440,1.419,10.7,0.081,0.1878,0.1859,7.633136094674556,0.43571812802582033,7.869212468736657,0.4072132037624489,0.49478486847755737,7.374427600259099,66.3698484023319,25.50022986199541,2.656,11.3925,28.083,0.19778231682122713,0.008638944891850589,75.20339893089452,265.46000000000004,133.04,260.795,51.974999999999994
1,G,2,3,224,cav4081394,G_2,Test sample,9.7,1800,1.503,10.7,0.088,0.1878,0.1859,8.084991931145776,0.47337278106508873,8.335043227985338,0.44240446828512964,0.49478486847755737,7.84025835950778,70.56232523557003,25.50022986199541,2.656,11.3925,28.083,0.19778231682122713,0.008638944891850589,75.20339893089452,265.46000000000004,133.04,260.795,51.974999999999994
1,G,3,5,19,cav4081142,G_3,Test sample,9.1,0,0.153,9.8,0.12,0.184,0.1859,0.8230231307154383,0.6455083378160301,0.904421022764218,0.658681977363296,0.49478486847755737,0.4096361542866606,3.6867253885799456,29.20422011618546,2.501,11.1675,26.5965,-0.014781958396340911,0.0022604970144126653,76.0197660318709,273.58500000000004,134.33499999999998,275.96000000000004,50
1,G,3,5,19,cav4081142,G_3,Test sample,9.1,20,0.145,9.8,0.085,0.184,0.1859,0.779989241527703,0.457235072619688,0.8571310346458275,0.4665664006323346,0.49478486847755737,0.36234616616827015,3.2611154955144315,29.20422011618546,2.501,11.1675,26.5965,-0.014781958396340911,0.0022604970144126653,76.0197660318709,273.58500000000004,134.33499999999998,275.96000000000004,50
1,G,3,5,19,cav4081142,G_3,Test sample,9.1,60,0.288,9.8,0.085,0.184,0.1859,1.5492200107584722,0.457235072619688,1.7024395722620573,0.4665664006323346,0.49478486847755737,1.2076547037845,10.8688923340605,29.20422011618546,2.501,11.1675,26.5965,-0.014781958396340911,0.0022604970144126653,76.0197660318709,273.58500000000004,134.33499999999998,275.96000000000004,50
1,G,3,5,19,cav4081142,G_3,Test sample,9.1,120,0.454,9.8,0.083,0.184,0.1859,2.4421732114039805,0.44647660032275416,2.68370682571866,0.45558836767627975,0.49478486847755737,2.1889219572411025,19.700297615169923,29.20422011618546,2.501,11.1675,26.5965,-0.014781958396340911,0.0022604970144126653,76.0197660318709,273.58500000000004,134.33499999999998,275.96000000000004,50
1,G,3,5,19,cav4081142,G_3,Test sample,9.1,180,0.629,9.8,0.083,0.184,0.1859,3.383539537385691,0.44647660032275416,3.718175315808452,0.45558836767627975,0.49478486847755737,3.2233904473308943,29.01051402597805,29.20422011618546,2.501,11.1675,26.5965,-0.014781958396340911,0.0022604970144126653,76.0197660318709,273.58500000000004,134.33499999999998,275.96000000000004,50
1,G,3,5,19,cav4081142,G_3,Test sample,9.1,240,0.744,9.8,0.084,0.184,0.1859,4.0021516944593865,0.4518558364712211,4.397968895010314,0.4610773841543072,0.49478486847755737,3.903184026532757,35.12865623879481,29.20422011618546,2.501,11.1675,26.5965,-0.014781958396340911,0.0022604970144126653,76.0197660318709,273.58500000000004,134.33499999999998,275.96000000000004,50
1,G,3,5,19,cav4081142,G_3,Test sample,9.1,360,0.94,9.8,0.084,0.184,0.1859,5.056481979558902,0.4518558364712211,5.556573603910882,0.4610773841543072,0.49478486847755737,5.061788735433325,45.556098618899924,29.20422011618546,2.501,11.1675,26.5965,-0.014781958396340911,0.0022604970144126653,76.0197660318709,273.58500000000004,134.33499999999998,275.96000000000004,50
1,G,3,5,19,cav4081142,G_3,Test sample,9.1,1440,1.403,9.8,0.082,0.1878,0.1859,7.547068316299085,0.44109736417428724,8.293481666262732,0.45009935119825223,0.49478486847755737,7.798696797785174,70.18827118006658,29.20422011618546,2.501,11.1675,26.5965,-0.014781958396340911,0.0022604970144126653,76.0197660318709,273.58500000000004,134.33499999999998,275.96000000000004,50
1,G,3,5,19,cav4081142,G_3,Test sample,9.1,1800,1.533,9.8,0.088,0.1878,0.1859,8.246369015599784,0.47337278106508873,9.061943973186576,0.483033450066417,0.49478486847755737,8.567159104709019,77.10443194238117,29.20422011618546,2.501,11.1675,26.5965,-0.014781958396340911,0.0022604970144126653,76.0197660318709,273.58500000000004,134.33499999999998,275.96000000000004,50
1,G,4,7,185,cav4080392,G_4,Test sample,10,0,0.112,10.7,0.102,0.184,0.1859,0.6024744486282948,0.5486820871436255,0.6024744486282948,0.5127869973304912,0.49478486847755737,0.10768958015073743,0.9692062213566369,29.256335110541183,4.031499999999999,18.110500000000002,32.486999999999995,-0.11714493678891241,0.001285569805032653,76.42350594848682,170.58499999999998,125.375,266.955,49.925
1,G,4,7,185,cav4080392,G_4,Test sample,10,20,0.144,10.7,0.088,0.184,0.1859,0.7746100053792361,0.47337278106508873,0.7746100053792361,0.44240446828512964,0.49478486847755737,0.2798251369016787,2.5184262321151083,29.256335110541183,4.031499999999999,18.110500000000002,32.486999999999995,-0.11714493678891241,0.001285569805032653,76.42350594848682,170.58499999999998,125.375,266.955,49.925
1,G,4,7,185,cav4080392,G_4,Test sample,10,60,0.296,10.7,0.083,0.184,0.1859,1.5922538999462075,0.44647660032275416,1.5922538999462075,0.4172678507689292,0.49478486847755737,1.0974690314686502,9.877221283217851,29.256335110541183,4.031499999999999,18.110500000000002,32.486999999999995,-0.11714493678891241,0.001285569805032653,76.42350594848682,170.58499999999998,125.375,266.955,49.925
1,G,4,7,185,cav4080392,G_4,Test sample,10,120,0.483,10.7,0.08,0.184,0.1859,2.598171059709521,0.4303388918773534,2.598171059709521,0.40218588025920876,0.49478486847755737,2.1033861912319636,18.93047572108767,29.256335110541183,4.031499999999999,18.110500000000002,32.486999999999995,-0.11714493678891241,0.001285569805032653,76.42350594848682,170.58499999999998,125.375,266.955,49.925
1,G,4,7,185,cav4080392,G_4,Test sample,10,180,0.694,10.7,0.082,0.184,0.1859,3.7331898870360405,0.44109736417428724,3.7331898870360405,0.41224052726568905,0.49478486847755737,3.238405018558483,29.145645167026345,29.256335110541183,4.031499999999999,18.110500000000002,32.486999999999995,-0.11714493678891241,0.001285569805032653,76.42350594848682,170.58499999999998,125.375,266.955,49.925
1,G,4,7,185,cav4080392,G_4,Test sample,10,240,0.816,10.7,0.089,0.184,0.1859,4.389456697149004,0.47875201721355565,4.389456697149004,0.4474317917883698,0.49478486847755737,3.894671828671447,35.05204645804302,29.256335110541183,4.031499999999999,18.110500000000002,32.486999999999995,-0.11714493678891241,0.001285569805032653,76.42350594848682,170.58499999999998,125.375,266.955,49.925
1,G,4,7,185,cav4080392,G_4,Test sample,10,360,1.042,10.7,0.082,0.184,0.1859,5.605164066702528,0.44109736417428724,5.605164066702528,0.41224052726568905,0.49478486847755737,5.110379198224971,45.99341278402474,29.256335110541183,4.031499999999999,18.110500000000002,32.486999999999995,-0.11714493678891241,0.001285569805032653,76.42350594848682,170.58499999999998,125.375,266.955,49.925
1,G,4,7,185,cav4080392,G_4,Test sample,10,1440,1.653,10.7,0.082,0.1878,0.1859,8.891877353415815,0.44109736417428724,8.891877353415815,0.41224052726568905,0.49478486847755737,8.397092484938257,75.57383236444431,29.256335110541183,4.031499999999999,18.110500000000002,32.486999999999995,-0.11714493678891241,0.001285569805032653,76.42350594848682,170.58499999999998,125.375,266.955,49.925
1,G,4,7,185,cav4080392,G_4,Test sample,10,1800,1.797,10.7,0.087,0.1878,0.1859,9.66648735879505,0.46799354491662176,9.66648735879505,0.4373771447818895,0.49478486847755737,9.171702490317493,82.54532241285743,29.256335110541183,4.031499999999999,18.110500000000002,32.486999999999995,-0.11714493678891241,0.001285569805032653,76.42350594848682,170.58499999999998,125.375,266.955,49.925
1,G,6,11,38,cav4081161,G_6,Test sample,11.2,0,0.121,10.1,0.135,0.184,0.1859,0.650887573964497,0.726196880043034,0.5811496196111582,0.719006811923796,0.49478486847755737,0.08636475113360081,0.7772827602024074,27.88322635964539,3.1525,15.7605,34.4915,0.07113209743564337,0.0037993921299914663,73.83655965728478,184.125,129.705,276.625,53.45
1,G,6,11,38,cav4081161,G_6,Test sample,11.2,20,0.181,10.1,0.079,0.184,0.1859,0.973641742872512,0.4249596557288865,0.8693229847076,0.42075213438503617,0.49478486847755737,0.3745381162300427,3.370843046070384,27.88322635964539,3.1525,15.7605,34.4915,0.07113209743564337,0.0037993921299914663,73.83655965728478,184.125,129.705,276.625,53.45
1,G,6,11,38,cav4081161,G_6,Test sample,11.2,60,0.366,10.1,0.08,0.184,0.1859,1.9688004303388917,0.4303388918773534,1.7578575270882963,0.4260781107696568,0.49478486847755737,1.263072658610739,11.36765392749665,27.88322635964539,3.1525,15.7605,34.4915,0.07113209743564337,0.0037993921299914663,73.83655965728478,184.125,129.705,276.625,53.45
1,G,6,11,38,cav4081161,G_6,Test sample,11.2,120,0.529,10.1,0.082,0.184,0.1859,2.8456159225389994,0.44109736417428724,2.540728502266964,0.43673006353889826,0.49478486847755737,2.0459436337894066,18.41349270410466,27.88322635964539,3.1525,15.7605,34.4915,0.07113209743564337,0.0037993921299914663,73.83655965728478,184.125,129.705,276.625,53.45
1,G,6,11,38,cav4081161,G_6,Test sample,11.2,180,0.786,10.1,0.084,0.184,0.1859,4.228079612694997,0.4518558364712211,3.775071082763391,0.44738201630813973,0.49478486847755737,3.2802862142858333,29.522575928572504,27.88322635964539,3.1525,15.7605,34.4915,0.07113209743564337,0.0037993921299914663,73.83655965728478,184.125,129.705,276.625,53.45
1,G,6,11,38,cav4081161,G_6,Test sample,11.2,240,0.863,10.1,0.084,0.184,0.1859,4.64228079612695,0.4518558364712211,4.144893567970491,0.44738201630813973,0.49478486847755737,3.6501086994929333,32.8509782954364,27.88322635964539,3.1525,15.7605,34.4915,0.07113209743564337,0.0037993921299914663,73.83655965728478,184.125,129.705,276.625,53.45
1,G,6,11,38,cav4081161,G_6,Test sample,11.2,360,1.065,10.1,0.085,0.184,0.1859,5.728886498117267,0.457235072619688,5.1150772304618455,0.45270799269276035,0.49478486847755737,4.620292361984288,41.582631257858594,27.88322635964539,3.1525,15.7605,34.4915,0.07113209743564337,0.0037993921299914663,73.83655965728478,184.125,129.705,276.625,53.45
1,G,6,11,38,cav4081161,G_6,Test sample,11.2,1440,1.687,10.1,0.084,0.1878,0.1859,9.07477138246369,0.4518558364712211,8.102474448628294,0.44738201630813973,0.49478486847755737,7.607689580150737,68.46920622135664,27.88322635964539,3.1525,15.7605,34.4915,0.07113209743564337,0.0037993921299914663,73.83655965728478,184.125,129.705,276.625,53.45
1,G,6,11,38,cav4081161,G_6,Test sample,11.2,1800,1.884,10.1,0.087,0.1878,0.1859,10.134480903711673,0.46799354491662176,9.04864366402828,0.46335994546200177,0.49478486847755737,8.553858795550722,76.9847291599565,27.88322635964539,3.1525,15.7605,34.4915,0.07113209743564337,0.0037993921299914663,73.83655965728478,184.125,129.705,276.625,53.45
1,H,1,1,203,cav4080692,H_1,Test sample,10.6,0,0.152,11.9,0.129,0.184,0.1859,0.8176438945669714,0.6939214631522324,0.7713621646858221,0.5831272799598591,0.49478486847755737,0.2765772962082647,2.4891956658743823,28.069266338617695,10.965,20.4615,31.863500000000002,0.040734487384820196,0.0029318863569062553,67.94948919368117,260.71000000000004,139.08499999999998,281.78999999999996,49.95
1,H,1,1,203,cav4080692,H_1,Test sample,10.6,20,0.146,11.9,0.086,0.184,0.1859,0.7853684776761699,0.46261430876815485,0.7409136581850659,0.3887515199732393,0.49478486847755737,0.24612878970750857,2.2151591073675774,28.069266338617695,10.965,20.4615,31.863500000000002,0.040734487384820196,0.0029318863569062553,67.94948919368117,260.71000000000004,139.08499999999998,281.78999999999996,49.95
1,H,1,1,203,cav4080692,H_1,Test sample,10.6,60,0.297,11.9,0.082,0.184,0.1859,1.5976331360946745,0.44109736417428724,1.5072010717874287,0.3706700539279725,0.49478486847755737,1.0124162033098714,9.111745829788841,28.069266338617695,10.965,20.4615,31.863500000000002,0.040734487384820196,0.0029318863569062553,67.94948919368117,260.71000000000004,139.08499999999998,281.78999999999996,49.95
1,H,1,1,203,cav4080692,H_1,Test sample,10.6,120,0.454,11.9,0.08,0.184,0.1859,2.4421732114039805,0.4303388918773534,2.3039369918905477,0.36162932090533895,0.49478486847755737,1.8091521234129904,16.282369110716914,28.069266338617695,10.965,20.4615,31.863500000000002,0.040734487384820196,0.0029318863569062553,67.94948919368117,260.71000000000004,139.08499999999998,281.78999999999996,49.95
1,H,1,1,203,cav4080692,H_1,Test sample,10.6,180,0.646,11.9,0.085,0.184,0.1859,3.4749865519096286,0.457235072619688,3.2782891999147443,0.38423115346192266,0.49478486847755737,2.783504331437187,25.051538982934684,28.069266338617695,10.965,20.4615,31.863500000000002,0.040734487384820196,0.0029318863569062553,67.94948919368117,260.71000000000004,139.08499999999998,281.78999999999996,49.95
1,H,1,1,203,cav4080692,H_1,Test sample,10.6,240,0.727,11.9,0.082,0.184,0.1859,3.910704679935449,0.44109736417428724,3.689344037674952,0.3706700539279725,0.49478486847755737,3.1945591691973942,28.751032522776548,28.069266338617695,10.965,20.4615,31.863500000000002,0.040734487384820196,0.0029318863569062553,67.94948919368117,260.71000000000004,139.08499999999998,281.78999999999996,49.95
1,H,1,1,203,cav4080692,H_1,Test sample,10.6,360,0.95,11.9,0.081,0.184,0.1859,5.110274341043572,0.43571812802582033,4.821013529286389,0.3661496874166557,0.49478486847755737,4.326228660808831,38.93605794727949,28.069266338617695,10.965,20.4615,31.863500000000002,0.040734487384820196,0.0029318863569062553,67.94948919368117,260.71000000000004,139.08499999999998,281.78999999999996,49.95
1,H,1,1,203,cav4080692,H_1,Test sample,10.6,1440,1.46,11.9,0.079,0.1878,0.1859,7.853684776761699,0.4249596557288865,7.409136581850659,0.3571089543940223,0.49478486847755737,6.914351713373102,62.22916542035792,28.069266338617695,10.965,20.4615,31.863500000000002,0.040734487384820196,0.0029318863569062553,67.94948919368117,260.71000000000004,139.08499999999998,281.78999999999996,49.95
1,H,1,1,203,cav4080692,H_1,Test sample,10.6,1800,1.607,11.9,0.087,0.1878,0.1859,8.644432490586336,0.46799354491662176,8.155124991119186,0.3932718864845561,0.49478486847755737,7.660340122641628,68.94306110377467,28.069266338617695,10.965,20.4615,31.863500000000002,0.040734487384820196,0.0029318863569062553,67.94948919368117,260.71000000000004,139.08499999999998,281.78999999999996,49.95
1,H,2,3,39,cav4081033,H_2,Test sample,10.5,0,0.134,11.4,0.125,0.184,0.1859,0.7208176438945669,0.6724045185583647,0.6864929941853019,0.5898285250511971,0.49478486847755737,0.19170812570774448,1.7253731313697003,26.38084150363055,3.33875,15.826250000000002,30.08025,-0.032960512500387146,0.0020107813799605627,73.2381042854468,280.17,129.42,265.92,50.1
1,H,2,3,39,cav4081033,H_2,Test sample,10.5,20,0.153,11.4,0.088,0.184,0.1859,0.8230231307154383,0.47337278106508873,0.7838315530623222,0.4152392816360427,0.49478486847755737,0.28904668458476485,2.6014201612628836,26.38084150363055,3.33875,15.826250000000002,30.08025,-0.032960512500387146,0.0020107813799605627,73.2381042854468,280.17,129.42,265.92,50.1
1,H,2,3,39,cav4081033,H_2,Test sample,10.5,60,0.29,11.4,0.084,0.184,0.1859,1.559978483055406,0.4518558364712211,1.485693793386101,0.39636476883440447,0.49478486847755737,0.9909089249085437,8.918180324176893,26.38084150363055,3.33875,15.826250000000002,30.08025,-0.032960512500387146,0.0020107813799605627,73.2381042854468,280.17,129.42,265.92,50.1
1,H,2,3,39,cav4081033,H_2,Test sample,10.5,120,0.464,11.4,0.086,0.184,0.1859,2.49596557288865,0.46261430876815485,2.377110069417762,0.4058020252352235,0.49478486847755737,1.8823252009402045,16.94092680846184,26.38084150363055,3.33875,15.826250000000002,30.08025,-0.032960512500387146,0.0020107813799605627,73.2381042854468,280.17,129.42,265.92,50.1
1,H,2,3,39,cav4081033,H_2,Test sample,10.5,180,0.648,11.4,0.086,0.184,0.1859,3.4857450242065626,0.46261430876815485,3.3197571659110117,0.4058020252352235,0.49478486847755737,2.824972297433454,25.424750676901088,26.38084150363055,3.33875,15.826250000000002,30.08025,-0.032960512500387146,0.0020107813799605627,73.2381042854468,280.17,129.42,265.92,50.1
1,H,2,3,39,cav4081033,H_2,Test sample,10.5,240,0.744,11.4,0.089,0.184,0.1859,4.0021516944593865,0.47875201721355565,3.8115730423422725,0.4199579098364523,0.49478486847755737,3.316788173864715,29.85109356478243,26.38084150363055,3.33875,15.826250000000002,30.08025,-0.032960512500387146,0.0020107813799605627,73.2381042854468,280.17,129.42,265.92,50.1
1,H,2,3,39,cav4081033,H_2,Test sample,10.5,360,1.031,11.4,0.088,0.184,0.1859,5.545992469069391,0.47337278106508873,5.281897589589896,0.4152392816360427,0.49478486847755737,4.787112721112338,43.08401449001104,26.38084150363055,3.33875,15.826250000000002,30.08025,-0.032960512500387146,0.0020107813799605627,73.2381042854468,280.17,129.42,265.92,50.1
1,H,2,3,39,cav4081033,H_2,Test sample,10.5,1440,1.639,11.4,0.083,0.1878,0.1859,8.816568047337277,0.44647660032275416,8.39673147365455,0.3916461406339949,0.49478486847755737,7.901946605176992,71.11751944659292,26.38084150363055,3.33875,15.826250000000002,30.08025,-0.032960512500387146,0.0020107813799605627,73.2381042854468,280.17,129.42,265.92,50.1
1,H,2,3,39,cav4081033,H_2,Test sample,10.5,1800,1.752,11.4,0.091,0.1878,0.1859,9.42442173211404,0.4895104895104895,8.975639744870515,0.4293951662372715,0.49478486847755737,8.480854876392957,76.32769388753661,26.38084150363055,3.33875,15.826250000000002,30.08025,-0.032960512500387146,0.0020107813799605627,73.2381042854468,280.17,129.42,265.92,50.1
1,H,3,5,125,cav4081659,H_3,Test sample,9.7,0,0.124,9.4,0.119,0.184,0.1859,0.6670252824098978,0.6401291016675631,0.6876549303194823,0.6809884060293224,0.49478486847755737,0.19287006184192496,1.7358305565773244,29.37076589216442,3.7664999999999997,17.987000000000002,33.68,0.09861860594087325,0.004762223886846904,73.34833386458318,158.75,126.58,276.92,49.9
1,H,3,5,125,cav4081659,H_3,Test sample,9.7,20,0.171,9.4,0.086,0.184,0.1859,0.919849381387843,0.46261430876815485,0.9482983313276733,0.49214288166824977,0.49478486847755737,0.4535134628501159,4.081621165651043,29.37076589216442,3.7664999999999997,17.987000000000002,33.68,0.09861860594087325,0.004762223886846904,73.34833386458318,158.75,126.58,276.92,49.9
1,H,3,5,125,cav4081659,H_3,Test sample,9.7,60,0.335,9.4,0.083,0.184,0.1859,1.8020441097364175,0.44647660032275416,1.8577774327179561,0.4749751067263342,0.49478486847755737,1.3629925642403988,12.266933078163591,29.37076589216442,3.7664999999999997,17.987000000000002,33.68,0.09861860594087325,0.004762223886846904,73.34833386458318,158.75,126.58,276.92,49.9
1,H,3,5,125,cav4081659,H_3,Test sample,9.7,120,0.503,9.4,0.083,0.184,0.1859,2.7057557826788594,0.44647660032275416,2.7894389512153195,0.4749751067263342,0.49478486847755737,2.294654082737762,20.651886744639857,29.37076589216442,3.7664999999999997,17.987000000000002,33.68,0.09861860594087325,0.004762223886846904,73.34833386458318,158.75,126.58,276.92,49.9
1,H,3,5,125,cav4081659,H_3,Test sample,9.7,180,0.664,9.4,0.077,0.184,0.1859,3.5718128025820333,0.4142011834319526,3.6822812397752926,0.4406395568425028,0.49478486847755737,3.187496371297735,28.687467341679618,29.37076589216442,3.7664999999999997,17.987000000000002,33.68,0.09861860594087325,0.004762223886846904,73.34833386458318,158.75,126.58,276.92,49.9
1,H,3,5,125,cav4081659,H_3,Test sample,9.7,240,0.781,9.4,0.082,0.184,0.1859,4.201183431952662,0.44109736417428724,4.331116940157385,0.469252515079029,0.49478486847755737,3.836332071679827,34.52698864511844,29.37076589216442,3.7664999999999997,17.987000000000002,33.68,0.09861860594087325,0.004762223886846904,73.34833386458318,158.75,126.58,276.92,49.9
1,H,3,5,125,cav4081659,H_3,Test sample,9.7,360,1.01,9.4,0.083,0.184,0.1859,5.433028509951587,0.44647660032275416,5.601060319537719,0.4749751067263342,0.49478486847755737,5.106275451060162,45.95647905954146,29.37076589216442,3.7664999999999997,17.987000000000002,33.68,0.09861860594087325,0.004762223886846904,73.34833386458318,158.75,126.58,276.92,49.9
1,H,3,5,125,cav4081659,H_3,Test sample,9.7,1440,1.522,9.4,0.082,0.1878,0.1859,8.18719741796665,0.44109736417428724,8.44040970924397,0.469252515079029,0.49478486847755737,7.945624840766412,71.5106235668977,29.37076589216442,3.7664999999999997,17.987000000000002,33.68,0.09861860594087325,0.004762223886846904,73.34833386458318,158.75,126.58,276.92,49.9
1,H,3,5,125,cav4081659,H_3,Test sample,9.7,1800,1.625,9.4,0.09,0.1878,0.1859,8.74125874125874,0.48413125336202256,9.011606949751279,0.5150332482574708,0.49478486847755737,8.516822081273721,76.65139873146349,29.37076589216442,3.7664999999999997,17.987000000000002,33.68,0.09861860594087325,0.004762223886846904,73.34833386458318,158.75,126.58,276.92,49.9
1,H,4,7,62,cav4081103,H_4,Test sample,11.7,0,0.134,10.7,0.131,0.184,0.1859,0.7208176438945669,0.7046799354491662,0.6160834563201427,0.6585793789244544,0.49478486847755737,0.12129858784258535,1.0916872905832682,29.74271674079614,3.3760000000000003,17.4195,32.5245,0.09830282420359668,0.0038591779426198755,76.90201096540542,219,132.04000000000002,281.125,50.025
1,H,4,7,62,cav4081103,H_4,Test sample,11.7,20,0.166,10.7,0.086,0.184,0.1859,0.8929532006455083,0.46261430876815485,0.7632078637995798,0.4323498212786494,0.49478486847755737,0.26842299532202246,2.4158069578982024,29.74271674079614,3.3760000000000003,17.4195,32.5245,0.09830282420359668,0.0038591779426198755,76.90201096540542,219,132.04000000000002,281.125,50.025
1,H,4,7,62,cav4081103,H_4,Test sample,11.7,60,0.344,10.7,0.086,0.184,0.1859,1.8504572350726194,0.46261430876815485,1.5815873804039482,0.4323498212786494,0.49478486847755737,1.0868025119263909,9.781222607337519,29.74271674079614,3.3760000000000003,17.4195,32.5245,0.09830282420359668,0.0038591779426198755,76.90201096540542,219,132.04000000000002,281.125,50.025
1,H,4,7,62,cav4081103,H_4,Test sample,11.7,120,0.514,10.7,0.083,0.184,0.1859,2.764927380311996,0.44647660032275416,2.363185795138458,0.4172678507689292,0.49478486847755737,1.8684009266609005,16.815608339948103,29.74271674079614,3.3760000000000003,17.4195,32.5245,0.09830282420359668,0.0038591779426198755,76.90201096540542,219,132.04000000000002,281.125,50.025
1,H,4,7,62,cav4081103,H_4,Test sample,11.7,180,0.703,10.7,0.087,0.184,0.1859,3.781603012372243,0.46799354491662176,3.2321393268138827,0.4373771447818895,0.49478486847755737,2.737354458336325,24.63619012502693,29.74271674079614,3.3760000000000003,17.4195,32.5245,0.09830282420359668,0.0038591779426198755,76.90201096540542,219,132.04000000000002,281.125,50.025
1,H,4,7,62,cav4081103,H_4,Test sample,11.7,240,0.759,10.7,0.088,0.184,0.1859,4.0828402366863905,0.47337278106508873,3.4896070399028982,0.44240446828512964,0.49478486847755737,2.9948221714253407,26.953399542828066,29.74271674079614,3.3760000000000003,17.4195,32.5245,0.09830282420359668,0.0038591779426198755,76.90201096540542,219,132.04000000000002,281.125,50.025
1,H,4,7,62,cav4081103,H_4,Test sample,11.7,360,1.028,10.7,0.094,0.184,0.1859,5.529854760623992,0.5056481979558902,4.726371590276916,0.47256840930457034,0.49478486847755737,4.231586721799358,38.084280496194225,29.74271674079614,3.3760000000000003,17.4195,32.5245,0.09830282420359668,0.0038591779426198755,76.90201096540542,219,132.04000000000002,281.125,50.025
1,H,4,7,62,cav4081103,H_4,Test sample,11.7,1440,1.775,10.7,0.089,0.1878,0.1859,9.548144163528779,0.47875201721355565,8.160806977375024,0.4474317917883698,0.49478486847755737,7.666022108897467,68.9941989800772,29.74271674079614,3.3760000000000003,17.4195,32.5245,0.09830282420359668,0.0038591779426198755,76.90201096540542,219,132.04000000000002,281.125,50.025
1,H,4,7,62,cav4081103,H_4,Test sample,11.7,1800,1.955,10.7,0.094,0.1878,0.1859,10.516406670252824,0.5056481979558902,8.988381769446859,0.47256840930457034,0.49478486847755737,8.493596900969301,76.44237210872372,29.74271674079614,3.3760000000000003,17.4195,32.5245,0.09830282420359668,0.0038591779426198755,76.90201096540542,219,132.04000000000002,281.125,50.025
1,H,5,9,102,cav4081540,H_5,Test sample,10.3,0,0.12,10,0.116,0.184,0.1859,0.6455083378160301,0.6239913932221625,0.6267071240932331,0.6239913932221625,0.49478486847755737,0.13192225561567578,1.187300300541082,29.04886251818464,6.77,20.3425,35.5045,0.015854896799636038,0.0026903665389788702,76.89160865985498,177.67,131.75,278.83,50.05
1,H,5,9,102,cav4081540,H_5,Test sample,10.3,20,0.156,10,0.08,0.184,0.1859,0.8391608391608392,0.4303388918773534,0.814719261321203,0.43033889187735336,0.49478486847755737,0.3199343928436456,2.8794095355928104,29.04886251818464,6.77,20.3425,35.5045,0.015854896799636038,0.0026903665389788702,76.89160865985498,177.67,131.75,278.83,50.05
1,H,5,9,102,cav4081540,H_5,Test sample,10.3,60,0.297,10,0.082,0.184,0.1859,1.5976331360946745,0.44109736417428724,1.5511001321307518,0.44109736417428724,0.49478486847755737,1.0563152636531945,9.506837372878751,29.04886251818464,6.77,20.3425,35.5045,0.015854896799636038,0.0026903665389788702,76.89160865985498,177.67,131.75,278.83,50.05
1,H,5,9,102,cav4081540,H_5,Test sample,10.3,120,0.471,10,0.079,0.184,0.1859,2.533620225927918,0.4249596557288865,2.45982546206594,0.4249596557288865,0.49478486847755737,1.9650405935883828,17.685365342295444,29.04886251818464,6.77,20.3425,35.5045,0.015854896799636038,0.0026903665389788702,76.89160865985498,177.67,131.75,278.83,50.05
